Turbine_ID,datetime,Active_Power,Wind_Speed_10m,Wind_Direction_50m,Wind_Speed_50m,Temperature,Relative_Humidity,Surface_Pressure,Precipitation
WTG07,2024-02-03 21:00:00,1129.8239999999998,4.83,57.7,6.91,25.62,88.14,101.27,0.0
WTG08,2024-02-03 21:00:00,1075.2213333333332,4.83,57.7,6.91,25.62,88.14,101.27,0.0
WTG09,2024-02-03 21:00:00,1029.8666666666668,4.83,57.7,6.91,25.62,88.14,101.27,0.0
WTG10,2024-02-03 21:00:00,1155.968,4.83,57.7,6.91,25.62,88.14,101.27,0.0
WTG01,2024-02-03 22:00:00,991.744,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG02,2024-02-03 22:00:00,883.936,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG03,2024-02-03 22:00:00,-1.8453333333333333,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG04,2024-02-03 22:00:00,958.7626666666666,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG05,2024-02-03 22:00:00,893.6106666666666,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG06,2024-02-03 22:00:00,818.1973333333334,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG07,2024-02-03 22:00:00,974.3359999999999,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG08,2024-02-03 22:00:00,940.8000000000001,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG09,2024-02-03 22:00:00,962.0053333333334,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG10,2024-02-03 22:00:00,884.5973333333333,4.64,56.9,6.66,25.46,88.34,101.26,0.01
WTG01,2024-02-03 23:00:00,894.56,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG02,2024-02-03 23:00:00,883.0079999999999,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG03,2024-02-03 23:00:00,-1.728,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG04,2024-02-03 23:00:00,861.2586666666666,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG05,2024-02-03 23:00:00,793.9413333333333,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG06,2024-02-03 23:00:00,890.752,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG07,2024-02-03 23:00:00,829.6959999999999,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG08,2024-02-03 23:00:00,725.8559999999999,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG09,2024-02-03 23:00:00,842.6026666666667,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG10,2024-02-03 23:00:00,826.4746666666666,4.5,56.2,6.47,25.3,88.6,101.21,0.01
WTG01,2024-02-04 00:00:00,656.7786666666667,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG02,2024-02-04 00:00:00,643.4026666666667,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG03,2024-02-04 00:00:00,-1.696,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG04,2024-02-04 00:00:00,824.5226666666667,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG05,2024-02-04 00:00:00,635.3066666666667,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG06,2024-02-04 00:00:00,633.632,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG07,2024-02-04 00:00:00,669.8346666666666,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG08,2024-02-04 00:00:00,702.0693333333334,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG09,2024-02-04 00:00:00,837.6106666666666,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG10,2024-02-04 00:00:00,727.6373333333332,4.41,55.9,6.33,25.17,88.77,101.14,0.01
WTG01,2024-02-04 01:00:00,618.048,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG02,2024-02-04 01:00:00,537.4826666666667,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG03,2024-02-04 01:00:00,-1.76,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG04,2024-02-04 01:00:00,575.1999999999999,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG05,2024-02-04 01:00:00,658.6773333333333,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG06,2024-02-04 01:00:00,641.984,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG07,2024-02-04 01:00:00,651.616,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG08,2024-02-04 01:00:00,723.9573333333333,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG09,2024-02-04 01:00:00,544.5653333333333,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG10,2024-02-04 01:00:00,677.3653333333333,4.34,56.2,6.23,25.02,89.15,101.06,0.02
WTG01,2024-02-04 02:00:00,520.4693333333333,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG02,2024-02-04 02:00:00,552.48,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG03,2024-02-04 02:00:00,-1.664,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG04,2024-02-04 02:00:00,588.8213333333333,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG05,2024-02-04 02:00:00,532.16,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG06,2024-02-04 02:00:00,443.52,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG07,2024-02-04 02:00:00,675.7973333333333,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG08,2024-02-04 02:00:00,606.2613333333333,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG09,2024-02-04 02:00:00,554.6346666666667,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG10,2024-02-04 02:00:00,529.8666666666667,4.37,55.4,6.28,24.9,89.4,101.02,0.02
WTG01,2024-02-04 03:00:00,579.36,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG02,2024-02-04 03:00:00,564.2346666666666,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG03,2024-02-04 03:00:00,-1.7706666666666664,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG04,2024-02-04 03:00:00,592.5653333333333,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG05,2024-02-04 03:00:00,602.0053333333334,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG06,2024-02-04 03:00:00,621.0026666666666,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG07,2024-02-04 03:00:00,631.2853333333334,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG08,2024-02-04 03:00:00,575.008,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG09,2024-02-04 03:00:00,555.9466666666667,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG10,2024-02-04 03:00:00,602.0586666666667,4.42,53.6,6.36,24.81,89.43,101.03,0.02
WTG01,2024-02-04 04:00:00,604.832,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG02,2024-02-04 04:00:00,598.336,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG03,2024-02-04 04:00:00,-1.7173333333333334,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG04,2024-02-04 04:00:00,674.9866666666667,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG05,2024-02-04 04:00:00,660.576,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG06,2024-02-04 04:00:00,686.8586666666666,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG07,2024-02-04 04:00:00,722.3040000000001,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG08,2024-02-04 04:00:00,648.7573333333333,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG09,2024-02-04 04:00:00,609.5893333333333,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG10,2024-02-04 04:00:00,564.672,4.47,51.1,6.43,24.77,89.14,101.09,0.01
WTG01,2024-02-04 05:00:00,702.0053333333334,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG02,2024-02-04 05:00:00,685.5680000000001,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG03,2024-02-04 05:00:00,-1.664,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG04,2024-02-04 05:00:00,695.9786666666668,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG05,2024-02-04 05:00:00,647.9466666666666,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG06,2024-02-04 05:00:00,698.5706666666666,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG07,2024-02-04 05:00:00,713.3653333333333,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG08,2024-02-04 05:00:00,638.4746666666666,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG09,2024-02-04 05:00:00,585.1946666666666,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG10,2024-02-04 05:00:00,556.16,4.53,47.9,6.54,24.75,88.82,101.19,0.01
WTG01,2024-02-04 06:00:00,688.0106666666667,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG02,2024-02-04 06:00:00,668.5546666666667,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG03,2024-02-04 06:00:00,-1.664,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG04,2024-02-04 06:00:00,693.5146666666666,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG05,2024-02-04 06:00:00,645.4506666666666,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG06,2024-02-04 06:00:00,656.0106666666667,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG07,2024-02-04 06:00:00,678.1973333333334,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG08,2024-02-04 06:00:00,533.6853333333333,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG09,2024-02-04 06:00:00,499.1466666666667,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG10,2024-02-04 06:00:00,565.3226666666666,4.97,44.6,6.52,25.6,85.93,101.29,0.01
WTG01,2024-02-04 07:00:00,595.0293333333333,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG02,2024-02-04 07:00:00,524.224,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG03,2024-02-04 07:00:00,-1.664,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG04,2024-02-04 07:00:00,592.16,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG05,2024-02-04 07:00:00,578.7199999999999,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG06,2024-02-04 07:00:00,647.0293333333333,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG07,2024-02-04 07:00:00,589.6533333333333,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG08,2024-02-04 07:00:00,634.688,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG09,2024-02-04 07:00:00,598.688,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG10,2024-02-04 07:00:00,593.952,5.64,43.7,6.58,26.55,81.32,101.39,0.0
WTG01,2024-02-04 08:00:00,839.744,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG02,2024-02-04 08:00:00,743.8933333333334,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG03,2024-02-04 08:00:00,-1.7813333333333332,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG04,2024-02-04 08:00:00,916.2346666666667,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG05,2024-02-04 08:00:00,887.6053333333333,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG06,2024-02-04 08:00:00,926.6133333333333,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG07,2024-02-04 08:00:00,877.0346666666666,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG08,2024-02-04 08:00:00,869.0346666666668,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG09,2024-02-04 08:00:00,733.9519999999999,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG10,2024-02-04 08:00:00,745.3973333333333,5.82,43.4,6.64,27.21,78.59,101.46,0.0
WTG01,2024-02-04 09:00:00,1327.4773333333335,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG02,2024-02-04 09:00:00,1152.6186666666665,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG03,2024-02-04 09:00:00,-1.9733333333333334,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG04,2024-02-04 09:00:00,1296.832,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG05,2024-02-04 09:00:00,1213.4506666666666,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG06,2024-02-04 09:00:00,1218.72,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG07,2024-02-04 09:00:00,1168.3093333333334,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG08,2024-02-04 09:00:00,1178.7839999999999,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG09,2024-02-04 09:00:00,1184.6293333333333,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG10,2024-02-04 09:00:00,1367.0293333333332,5.81,42.2,6.56,27.89,76.45,101.44,0.0
WTG01,2024-02-04 10:00:00,1093.1626666666668,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG02,2024-02-04 10:00:00,1087.232,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG03,2024-02-04 10:00:00,-2.8906666666666667,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG04,2024-02-04 10:00:00,1150.1333333333334,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG05,2024-02-04 10:00:00,1175.552,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG06,2024-02-04 10:00:00,1208.6826666666666,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG07,2024-02-04 10:00:00,1037.8773333333334,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG08,2024-02-04 10:00:00,1121.0453333333332,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG09,2024-02-04 10:00:00,1226.7306666666666,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG10,2024-02-04 10:00:00,1205.4613333333334,5.79,40.1,6.5,28.43,74.73,101.38,0.0
WTG01,2024-02-04 11:00:00,1218.464,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG02,2024-02-04 11:00:00,1235.552,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG03,2024-02-04 11:00:00,-3.0399999999999996,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG04,2024-02-04 11:00:00,1064.0,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG05,2024-02-04 11:00:00,1240.4266666666665,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG06,2024-02-04 11:00:00,1297.7066666666667,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG07,2024-02-04 11:00:00,1212.5333333333333,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG08,2024-02-04 11:00:00,1214.304,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG09,2024-02-04 11:00:00,1280.384,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG10,2024-02-04 11:00:00,1155.0613333333333,5.82,37.6,6.52,28.78,73.48,101.28,0.13
WTG01,2024-02-04 12:00:00,1388.704,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG02,2024-02-04 12:00:00,1528.7253333333335,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG03,2024-02-04 12:00:00,-2.6133333333333333,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG04,2024-02-04 12:00:00,1306.784,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG05,2024-02-04 12:00:00,1675.296,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG06,2024-02-04 12:00:00,1477.3653333333332,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG07,2024-02-04 12:00:00,1464.224,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG08,2024-02-04 12:00:00,1603.9786666666666,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG09,2024-02-04 12:00:00,1517.6000000000001,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG10,2024-02-04 12:00:00,1512.6613333333335,5.97,34.7,6.7,28.97,72.72,101.17,0.17
WTG01,2024-02-04 13:00:00,1863.0933333333332,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG02,2024-02-04 13:00:00,1995.808,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG03,2024-02-04 13:00:00,-3.0613333333333332,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG04,2024-02-04 13:00:00,1981.728,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG05,2024-02-04 13:00:00,1750.464,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG06,2024-02-04 13:00:00,1626.4533333333331,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG07,2024-02-04 13:00:00,1977.5573333333334,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG08,2024-02-04 13:00:00,1834.7306666666666,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG09,2024-02-04 13:00:00,1689.0453333333335,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG10,2024-02-04 13:00:00,2080.448,6.21,32.7,6.99,28.95,72.66,101.08,0.23
WTG01,2024-02-04 14:00:00,2139.306666666667,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG02,2024-02-04 14:00:00,2468.7466666666664,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG03,2024-02-04 14:00:00,-3.0506666666666664,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG04,2024-02-04 14:00:00,2188.544,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG05,2024-02-04 14:00:00,2140.6293333333333,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG06,2024-02-04 14:00:00,975.4026666666667,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG07,2024-02-04 14:00:00,2258.389333333333,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG08,2024-02-04 14:00:00,2473.504,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG09,2024-02-04 14:00:00,2213.269333333333,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG10,2024-02-04 14:00:00,2429.845333333333,6.48,31.8,7.39,28.74,73.19,101.03,0.24
WTG01,2024-02-04 15:00:00,2510.7946666666667,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG02,2024-02-04 15:00:00,2590.6026666666667,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG03,2024-02-04 15:00:00,-1.728,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG04,2024-02-04 15:00:00,2303.4666666666667,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG05,2024-02-04 15:00:00,2631.882666666667,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG06,2024-02-04 15:00:00,773.8879999999999,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG07,2024-02-04 15:00:00,2630.9013333333332,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG08,2024-02-04 15:00:00,2590.112,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG09,2024-02-04 15:00:00,2673.888,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG10,2024-02-04 15:00:00,2618.624,6.72,32.0,7.82,28.32,74.84,101.03,0.19
WTG01,2024-02-04 16:00:00,2311.6586666666667,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG02,2024-02-04 16:00:00,2581.5146666666665,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG03,2024-02-04 16:00:00,-2.250666666666667,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG04,2024-02-04 16:00:00,2569.9093333333335,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG05,2024-02-04 16:00:00,2174.0906666666665,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG06,2024-02-04 16:00:00,847.5733333333333,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG07,2024-02-04 16:00:00,2807.2746666666667,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG08,2024-02-04 16:00:00,2327.9786666666664,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG09,2024-02-04 16:00:00,2593.92,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG10,2024-02-04 16:00:00,2656.9386666666664,6.67,32.7,8.03,27.61,78.51,101.08,0.12
WTG01,2024-02-04 17:00:00,2071.136,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG02,2024-02-04 17:00:00,1833.4826666666668,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG03,2024-02-04 17:00:00,-1.7919999999999998,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG04,2024-02-04 17:00:00,2343.072,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG05,2024-02-04 17:00:00,2128.096,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG06,2024-02-04 17:00:00,1933.4293333333335,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG07,2024-02-04 17:00:00,2053.6853333333333,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG08,2024-02-04 17:00:00,1880.6613333333335,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG09,2024-02-04 17:00:00,2310.496,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG10,2024-02-04 17:00:00,2230.325333333333,6.33,34.3,8.31,26.62,83.57,101.14,0.06
WTG01,2024-02-04 18:00:00,1786.72,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG02,2024-02-04 18:00:00,1794.0159999999998,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG03,2024-02-04 18:00:00,-2.2186666666666666,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG04,2024-02-04 18:00:00,1846.6133333333335,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG05,2024-02-04 18:00:00,1997.8986666666667,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG06,2024-02-04 18:00:00,1836.704,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG07,2024-02-04 18:00:00,1922.9546666666665,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG08,2024-02-04 18:00:00,1915.7759999999998,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG09,2024-02-04 18:00:00,1675.7013333333334,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG10,2024-02-04 18:00:00,1252.4586666666667,6.29,37.0,8.35,26.1,86.19,101.22,0.02
WTG01,2024-02-04 19:00:00,1714.3466666666666,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG02,2024-02-04 19:00:00,1798.6773333333333,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG03,2024-02-04 19:00:00,-1.9946666666666666,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG04,2024-02-04 19:00:00,1683.488,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG05,2024-02-04 19:00:00,1628.8426666666667,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG06,2024-02-04 19:00:00,1877.4506666666666,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG07,2024-02-04 19:00:00,1982.9759999999999,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG08,2024-02-04 19:00:00,1608.7893333333334,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG09,2024-02-04 19:00:00,1590.6346666666668,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG10,2024-02-04 19:00:00,1190.4426666666666,6.15,39.7,8.22,25.85,87.68,101.29,0.01
WTG01,2024-02-04 20:00:00,1391.4346666666668,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG02,2024-02-04 20:00:00,1371.2,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG03,2024-02-04 20:00:00,-1.7279999999999998,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG04,2024-02-04 20:00:00,1413.2586666666666,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG05,2024-02-04 20:00:00,1842.5600000000002,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG06,2024-02-04 20:00:00,1391.8613333333333,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG07,2024-02-04 20:00:00,1864.0533333333333,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG08,2024-02-04 20:00:00,1788.1493333333335,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG09,2024-02-04 20:00:00,1550.304,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG10,2024-02-04 20:00:00,1496.1706666666666,5.96,42.9,8.12,25.71,88.46,101.35,0.01
WTG01,2024-02-04 21:00:00,1550.5493333333334,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG02,2024-02-04 21:00:00,1365.504,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG03,2024-02-04 21:00:00,-1.8346666666666664,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG04,2024-02-04 21:00:00,1182.9653333333333,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG05,2024-02-04 21:00:00,1261.8346666666666,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG06,2024-02-04 21:00:00,1223.488,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG07,2024-02-04 21:00:00,1432.6933333333334,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG08,2024-02-04 21:00:00,1572.8,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG09,2024-02-04 21:00:00,1184.896,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG10,2024-02-04 21:00:00,809.7386666666666,5.82,45.6,8.06,25.65,88.83,101.35,0.01
WTG01,2024-02-04 22:00:00,1557.9946666666667,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG02,2024-02-04 22:00:00,1154.9973333333335,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG03,2024-02-04 22:00:00,-2.0693333333333332,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG04,2024-02-04 22:00:00,1268.2133333333334,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG05,2024-02-04 22:00:00,1490.3893333333333,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG06,2024-02-04 22:00:00,1377.2479999999998,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG07,2024-02-04 22:00:00,973.8453333333333,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG08,2024-02-04 22:00:00,1150.144,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG09,2024-02-04 22:00:00,1091.5093333333334,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG10,2024-02-04 22:00:00,1216.448,5.76,47.4,8.0,25.6,89.2,101.31,0.02
WTG01,2024-02-04 23:00:00,1099.0613333333333,5.77,47.9,7.97,25.57,89.45,101.25,0.03
WTG02,2024-02-04 23:00:00,1370.496,5.77,47.9,7.97,25.57,89.45,101.25,0.03
WTG03,2024-02-04 23:00:00,-1.664,5.77,47.9,7.97,25.57,89.45,101.25,0.03
WTG04,2024-02-04 23:00:00,1093.9093333333333,5.77,47.9,7.97,25.57,89.45,101.25,0.03
WTG05,2024-02-04 23:00:00,1228.6613333333332,5.77,47.9,7.97,25.57,89.45,101.25,0.03
WTG06,2024-02-04 23:00:00,1136.2986666666668,5.77,47.9,7.97,25.57,89.45,101.25,0.03
